CreditScore,Geography,Gender,Age,Balance,HasCrCard,EstimatedSalary,Exited
529,Spain,Female,39,82766.43,1,122925.44,0
632,France,Male,50,0.0,0,57942.88,0
734,Germany,Male,33,121898.58,1,61829.89,0
718,Spain,Male,40,0.0,0,121537.91,0
680,Spain,Male,35,0.0,0,143774.06,0
607,France,Female,33,91301.72,0,130824.57,0
703,France,Female,41,109941.51,1,116267.28,0
494,France,Female,33,137853.0,0,90273.85,0
519,France,Male,39,97700.02,1,30709.03,0
573,Germany,Male,35,134498.54,1,119924.8,0
670,Germany,Female,33,84521.48,0,198017.05,0
545,Germany,Male,45,93796.42,1,162321.26,0
528,Germany,Male,32,99092.45,0,111149.98,0
706,Germany,Male,34,140641.26,1,77271.91,0
757,France,Male,23,80673.96,1,93991.65,0
580,Germany,Female,36,74974.89,1,12099.67,0
516,France,Female,42,56228.25,1,46857.52,0
649,Spain,Male,36,0.0,1,161668.15,0
623,Germany,Male,33,80002.33,1,104079.62,0
735,France,Male,73,0.0,1,114283.33,0
604,France,Female,34,0.0,1,193021.49,0
588,Spain,Male,59,0.0,1,27435.41,0
635,Spain,Female,29,138296.94,1,141075.51,0
648,France,Female,50,102535.57,1,189543.19,0
649,France,Male,45,0.0,0,75204.21,0
700,Spain,Male,29,0.0,0,152097.02,0
607,Germany,Male,40,90594.55,0,181598.25,0
593,France,Male,50,171740.69,0,20893.61,0
740,France,Male,33,129574.98,1,123300.38,0
500,Germany,Male,30,125495.64,1,68807.47,0
575,Spain,Male,43,0.0,1,83594.51,0
694,Spain,Male,38,121527.4,1,113481.02,0
574,Germany,Male,33,129834.67,1,193131.42,0
708,Germany,Male,21,133974.36,1,50294.09,0
717,Spain,Female,36,164557.95,0,82336.73,0
749,France,Male,42,129776.72,0,143538.51,0
681,Spain,Female,57,173306.13,0,131964.66,0
485,France,Male,37,0.0,0,170226.47,0
602,Germany,Male,35,90602.42,1,51695.41,0
809,France,Male,38,0.0,1,80061.31,0
612,France,Female,43,139496.35,1,77128.23,0
704,France,Male,36,114370.41,0,66810.48,0
707,France,Male,33,136678.52,1,54290.62,0
555,Germany,Male,48,142055.41,0,79134.78,0
654,Spain,Female,36,0.0,1,146652.11,0
582,France,Male,39,0.0,1,129892.93,0
700,Spain,Female,40,0.0,1,199753.97,0
819,France,Male,38,122334.26,1,181507.44,0
829,Germany,Female,37,103457.76,0,1114.12,0
655,Germany,Female,72,138089.97,1,99920.41,0
703,Germany,Female,38,99167.54,1,65720.92,0
549,France,Female,25,0.0,0,190857.79,0
838,France,Male,31,0.0,1,8222.96,0
604,Germany,Female,42,166031.45,1,98293.14,0
559,France,Female,70,0.0,1,122996.76,0
674,Spain,Male,32,0.0,1,140579.17,0
718,Spain,Male,39,0.0,0,63889.1,0
730,Spain,Male,29,0.0,1,14174.09,0
682,France,Male,44,115282.3,0,23766.4,0
716,Spain,Male,34,0.0,1,66695.71,0
697,Germany,Female,74,108071.36,1,16445.79,0
579,France,Female,45,0.0,0,11514.39,0
744,France,Male,56,0.0,1,169498.61,0
542,France,Female,39,109949.39,1,41268.65,0
807,Spain,Male,42,0.0,1,74900.9,0
706,Spain,Male,28,0.0,0,181543.67,0
596,Spain,Male,29,0.0,1,1591.19,0
567,France,Female,35,166118.45,1,127827.18,0
641,France,Male,31,112494.99,1,32231.6,0
580,Germany,Male,39,119688.81,1,137041.26,0
658,Spain,Male,36,0.0,0,84927.42,0
743,France,Female,73,0.0,0,107867.38,0
779,Spain,Male,33,0.0,1,30804.68,0
667,Germany,Female,39,83765.35,1,118358.54,0
595,Germany,Female,25,106570.34,0,177025.79,0
611,Germany,Female,36,103294.56,1,160548.12,0
634,France,Female,45,0.0,1,143458.31,0
617,France,Female,34,131244.65,1,183229.02,0
567,France,Female,37,0.0,1,28690.9,0
652,France,Male,51,0.0,0,43496.36,0
559,France,Male,34,137390.11,1,9677.0,0
690,Spain,Female,30,0.0,0,78700.03,0
765,Germany,Male,37,102708.77,1,9087.81,0
756,Germany,Female,39,149363.12,1,109098.39,0
850,France,Male,42,0.0,1,44165.84,0
689,Germany,Male,45,130170.82,1,150856.38,0
641,Spain,Female,40,101090.27,1,51703.09,0
506,Spain,Male,32,0.0,0,182692.8,0
525,France,Male,26,153644.39,1,63197.88,0
738,Germany,Male,62,83008.31,1,42766.03,0
515,France,Male,65,92113.61,1,142548.33,0
850,Spain,Male,39,0.0,1,37090.44,0
813,France,Male,29,0.0,1,33953.87,0
745,France,Male,36,67226.37,1,130789.6,0
655,France,Female,47,0.0,1,167778.62,0
631,Spain,Male,27,134169.62,1,176730.02,0
727,France,Male,18,133550.67,1,46941.41,0
832,Spain,Male,29,93833.86,0,10417.87,0
567,Germany,Male,40,122265.24,1,138552.74,0
635,Germany,Female,37,146748.07,0,11407.58,0
606,Germany,Female,32,106301.85,0,59061.25,0
755,Germany,Female,30,154221.37,0,62688.55,0
587,Spain,Male,51,83739.32,0,148798.45,0
701,France,Male,29,0.0,1,176943.59,0
818,France,Female,31,186796.37,0,178252.63,0
711,France,Female,25,0.0,1,9679.28,0
600,Germany,Female,39,88477.36,1,58632.37,0
756,Spain,Male,29,117412.19,1,4888.91,0
620,Spain,Male,31,166833.86,1,135171.6,0
583,Germany,Male,40,107041.3,1,5635.63,0
748,Spain,Female,23,85600.08,0,134077.71,0
829,Spain,Female,26,101440.36,1,19324.5,0
652,Spain,Female,75,0.0,1,114675.75,0
603,Germany,Male,46,98899.76,1,86190.34,0
789,Germany,Female,43,116644.29,1,60176.1,0
578,France,Male,30,169462.09,1,112187.11,0
759,France,Female,38,104091.29,0,91561.91,0
698,Spain,Male,27,125427.37,0,27654.44,0
618,France,Female,21,125682.79,0,57762.0,0
579,France,Female,38,175739.36,1,193130.55,0
654,France,Male,36,112262.84,1,12873.39,0
706,Germany,Male,36,58571.18,1,40774.01,0
758,France,Male,35,0.0,1,77951.84,0
755,Germany,Female,33,90560.3,1,42607.69,0
706,Spain,Male,53,0.0,0,117939.17,0
541,France,Female,39,109844.81,1,25289.23,0
493,France,Female,46,0.0,1,1907.66,0
650,France,Male,37,0.0,1,17974.08,0
601,Germany,Female,26,105514.69,1,50070.59,0
468,France,Female,32,137649.47,0,198714.29,0
690,Spain,Male,32,76087.98,0,151822.66,0
616,France,Male,46,0.0,1,137136.46,0
651,Germany,Female,41,133432.59,0,151303.48,0
726,Spain,Male,36,0.0,1,195192.4,0
722,Germany,Female,40,89175.06,0,152883.95,0
719,Spain,Male,39,0.0,1,145759.7,0
595,Spain,Female,30,100683.54,1,178361.04,0
849,France,Female,41,115465.28,1,103174.5,0
571,France,Female,33,0.0,0,77519.62,0
516,Germany,Male,50,139675.07,1,45591.23,0
573,Spain,Male,38,0.0,1,196517.43,0
579,Germany,Male,49,169377.31,1,123535.05,0
745,Spain,Female,31,124328.84,1,140451.52,0
711,France,Male,38,0.0,1,68487.51,0
571,France,Female,33,102017.25,0,128600.49,0
472,France,Male,19,0.0,1,3453.4,0
758,Spain,Female,40,93499.82,0,123218.81,0
583,France,Female,44,0.0,1,27431.62,0
786,France,Female,62,0.0,1,165702.64,0
685,France,Male,30,0.0,1,140889.32,0
507,France,Female,31,106942.08,0,44001.11,0
686,France,Male,39,0.0,1,155023.93,0
479,France,Female,35,113090.4,1,195649.79,0
701,France,Male,41,0.0,1,146257.77,0
501,Germany,Female,34,93244.42,0,199805.63,0
624,Spain,Male,33,66220.17,0,170819.01,0
628,Germany,Male,27,95826.49,1,155996.96,0
508,Germany,Female,41,82161.7,1,187776.49,0
646,Germany,Female,29,105957.44,1,15470.91,0
757,Germany,Female,34,129398.01,0,44965.44,0
714,Spain,Male,33,122017.19,0,162515.17,0
630,France,Female,36,110414.48,1,48984.95,0
552,France,Female,34,0.0,1,1351.41,0
465,France,Male,33,0.0,0,78698.09,0
592,France,Male,42,147249.29,1,63023.02,0
612,France,Female,38,0.0,1,9209.21,0
632,France,Male,40,193354.86,1,149188.41,0
706,Germany,Male,32,88348.43,1,104181.78,0
574,Germany,Female,43,141349.43,1,100187.43,0
624,Spain,Male,38,123906.55,1,135096.78,0
723,Germany,Male,37,94661.53,1,121239.65,0
754,France,Male,34,0.0,1,65219.85,0
573,France,Male,26,86270.93,1,90177.3,0
688,France,Male,52,0.0,1,172033.57,0
493,France,Male,38,134006.77,1,89578.32,0
850,Spain,Male,36,0.0,1,141242.57,0
613,France,Male,36,131307.11,0,83343.73,0
733,France,Male,51,141556.96,1,130189.53,0
518,France,Male,38,90957.81,0,162304.59,0
645,Germany,Male,28,117466.03,1,34490.06,0
527,Germany,Female,41,136733.24,1,57589.29,0
616,France,Male,31,0.0,1,54706.75,0
731,Spain,Male,70,0.0,1,141180.66,0
547,France,Female,51,0.0,1,56908.41,0
747,France,Male,27,0.0,0,13007.89,0
653,France,Male,41,102768.42,1,55663.85,0
555,France,Female,27,102000.17,1,116757.0,0
575,France,Female,54,68332.96,1,144390.75,0
536,France,Male,46,65733.41,1,61094.53,0
696,Germany,Male,43,114091.38,0,159888.1,0
650,Spain,Male,61,152968.73,0,82970.69,0
804,Spain,Male,33,76548.6,0,98453.45,0
745,France,Female,40,131184.67,1,49815.62,0
748,France,Female,26,77780.29,0,183049.41,0
600,France,Female,39,0.0,0,118272.07,0
678,France,Female,32,0.0,1,90284.47,0
639,France,Male,77,80926.02,1,55829.25,0
791,France,Male,34,0.0,1,96734.46,0
514,France,Female,46,106511.85,1,55072.32,0
687,France,Female,34,125474.44,1,198929.84,0
487,France,Male,37,0.0,1,126722.57,0
726,France,Female,53,113537.73,0,28367.21,0
621,Germany,Male,27,74298.43,1,52581.96,0
674,France,Male,36,154525.7,0,27468.72,0
581,France,Female,24,95508.2,1,45755.0,0
691,Spain,Male,35,0.0,0,178038.17,0
694,France,Male,34,127900.03,1,101737.8,0
696,Germany,Female,66,119499.42,1,174027.3,0
795,Germany,Female,33,130862.43,1,114935.21,0
726,France,Male,37,132057.92,1,34743.98,0
731,Germany,Male,35,127862.93,1,139083.7,0
609,Spain,Male,34,140694.78,1,46266.63,0
710,France,Male,40,0.0,0,162878.96,0
542,France,Female,25,0.0,0,82393.08,0
850,France,Female,32,0.0,1,55593.8,0
850,Spain,Male,38,115378.94,0,162087.82,0
569,Spain,Female,41,139840.36,1,163524.7,0
713,Germany,Male,47,95994.98,1,197529.23,0
588,France,Male,32,0.0,1,8763.87,0
708,Spain,Male,33,0.0,1,138613.21,0
720,Germany,Female,43,110822.9,0,72861.94,0
628,Germany,Female,36,91286.51,1,63085.94,0
682,France,Female,46,0.0,1,114442.66,0
799,Spain,Female,28,142253.65,1,45042.56,0
518,France,Female,38,84764.79,1,162253.9,0
665,France,Male,25,90920.75,0,112256.57,0
645,France,Female,37,0.0,1,68987.55,0
561,France,Male,37,100443.36,0,101693.73,0
755,France,Female,29,0.0,1,4733.94,0
581,Spain,Male,43,78022.61,0,30662.91,0
757,Germany,Male,36,65349.71,0,64539.64,0
750,Spain,Female,39,119565.92,1,87067.73,0
575,France,Female,57,137936.94,1,84475.13,0
518,Germany,Female,35,141665.63,0,192776.64,0
845,Spain,Female,38,112803.92,1,179631.85,0
718,Germany,Male,43,132615.73,1,32999.1,0
663,Germany,Male,37,143625.83,0,176487.05,0
850,Germany,Male,44,140393.65,0,186285.52,0
775,Germany,Male,51,123783.25,1,134901.57,0
619,France,Female,49,145359.99,1,38186.85,0
587,Spain,Male,41,85109.21,1,1557.82,0
540,Germany,Female,42,87271.41,1,172572.64,0
696,Spain,Female,36,0.0,1,82298.59,0
687,France,Male,35,0.0,0,73133.82,0
835,Germany,Female,29,130420.2,0,106276.55,0
674,Spain,Male,36,0.0,1,182787.17,0
692,France,Female,36,79551.12,0,178267.07,0
739,Germany,Female,25,113113.12,1,129181.27,0
717,Germany,Female,33,115777.23,1,81508.1,0
578,Spain,Male,36,157267.95,1,141533.19,0
669,France,Male,26,0.0,1,197594.34,0
560,France,Female,30,108883.29,1,27914.95,0
502,Germany,Female,40,117304.29,0,196278.32,0
493,Spain,Male,32,46161.18,1,79577.4,0
718,Germany,Female,33,70541.06,0,88592.8,0
642,France,Male,26,138023.79,0,117060.2,0
699,France,Male,39,0.0,1,80963.92,0
745,Spain,Female,38,0.0,1,194230.82,0
635,France,Male,43,122198.21,0,179144.54,0
696,Germany,Male,42,162318.61,1,121061.89,0
619,Germany,Female,28,99152.73,1,48475.12,0
618,Germany,Female,29,100315.1,1,32526.64,0
609,Spain,Male,37,129312.79,1,26793.82,0
509,Spain,Male,29,0.0,1,69113.14,0
488,Germany,Male,32,114540.38,1,92568.07,0
730,Spain,Female,33,0.0,0,176576.62,0
723,France,Male,48,0.0,1,150694.58,0
563,Spain,Male,24,0.0,0,16319.56,0
784,Spain,Female,40,0.0,1,108891.3,0
678,Spain,Female,40,128398.38,1,168658.3,0
688,France,Male,40,0.0,1,47886.44,0
504,Spain,Male,34,54980.81,1,136909.88,0
660,France,Male,35,0.0,1,13218.6,0
665,France,Female,38,0.0,1,156439.56,0
577,France,Male,37,127261.35,1,56185.05,0
591,Spain,Male,30,124857.69,0,50485.7,0
850,France,Male,38,80293.98,0,126555.74,0
588,Spain,Male,33,0.0,1,12483.56,0
613,Spain,Male,35,123557.65,0,170903.4,0
632,Germany,Female,35,150561.03,0,64722.61,0
609,France,Male,37,0.0,0,22030.72,0
674,France,Female,21,120150.39,1,33964.03,0
656,France,Male,37,112291.34,1,153157.97,0
586,France,Female,35,0.0,1,70760.69,0
594,Germany,Female,26,135067.52,0,131211.86,0
699,Spain,Male,35,167455.66,1,55324.49,0
615,France,Male,64,81564.1,0,35896.09,0
709,Germany,Female,39,124723.92,1,73641.86,0
732,France,Female,35,0.0,1,90876.95,0
632,Germany,Female,38,86569.76,1,98090.91,0
673,Germany,Female,41,98612.1,1,151349.35,0
632,France,Male,41,106134.46,0,105570.39,0
688,France,Male,29,0.0,1,154695.57,0
724,France,Male,40,0.0,0,106149.48,0
689,Germany,Male,47,118812.5,0,31121.42,0
668,France,Male,28,107141.27,1,193018.71,0
679,Spain,Female,26,76554.06,1,184800.27,0
649,France,Male,39,113096.41,1,60335.24,0
630,France,Male,42,0.0,1,162697.93,0
520,Germany,Male,32,110029.77,1,56246.69,0
726,France,Male,34,0.0,1,196288.46,0
701,France,Female,34,105588.66,0,74694.41,0
705,Spain,Female,57,0.0,1,34134.14,0
720,France,Male,33,0.0,0,141031.08,0
581,France,Male,25,77886.53,1,150319.49,0
637,France,Male,32,0.0,0,148769.08,0
715,Spain,Male,38,96798.79,1,4554.67,0
680,France,Female,30,141441.75,1,16278.97,0
626,Germany,Male,35,88109.81,1,32825.5,0
605,France,Female,62,111065.93,0,125660.99,0
636,Germany,Male,36,96643.32,0,182059.28,0
666,Germany,Male,38,99812.88,1,158357.97,0
540,Germany,Male,37,129965.18,0,19374.08,0
669,France,Male,37,0.0,1,132540.33,0
584,France,Female,41,0.0,1,160095.48,0
601,France,Male,32,93012.89,1,86957.42,0
756,Germany,Male,44,137452.09,1,189543.9,0
614,Germany,Female,30,131344.52,1,54776.64,0
764,France,Female,39,129068.54,1,187905.12,0
760,Spain,Female,57,0.0,1,25101.17,0
711,France,Female,29,130181.47,1,31811.44,0
546,France,Female,27,0.0,1,14858.1,0
439,Spain,Female,32,138901.61,1,75685.97,0
629,France,Female,43,0.0,1,41263.69,0
670,Germany,Female,42,49508.79,1,100324.01,0
543,Spain,Male,37,0.0,1,78915.68,0
687,Germany,Male,35,125141.24,1,148537.07,0
687,Spain,Female,40,0.0,1,8207.36,0
554,Spain,Female,27,0.0,1,135083.73,0
650,Germany,Female,48,138232.24,1,57594.78,0
558,France,Female,47,0.0,1,103787.28,0
551,Spain,Male,32,0.0,1,53420.53,0
556,Germany,Female,31,128663.81,1,125083.29,0
497,Spain,Male,27,75263.16,1,164825.04,0
492,Germany,Male,45,170295.04,0,164741.81,0
741,France,Female,21,0.0,0,139259.54,0
738,France,Female,38,0.0,0,69227.42,0
660,Germany,Male,26,115021.76,0,162443.05,0
618,France,Male,34,134954.53,1,151954.39,0
673,Spain,Female,37,0.0,1,183318.79,0
652,Spain,Female,33,124832.51,1,195877.06,0
566,Spain,Male,32,147511.26,1,159891.03,0
662,Germany,Male,33,103471.52,1,162703.0,0
686,France,Male,26,0.0,1,1540.89,0
541,France,Male,29,127504.57,0,86173.92,0
430,Germany,Male,36,138992.48,0,122373.42,0
714,Spain,Male,45,124693.48,0,187194.15,0
430,France,Male,31,0.0,1,95655.16,0
816,Germany,Female,40,109003.26,1,79580.56,0
477,Spain,Male,31,0.0,0,184061.17,0
537,Germany,Female,47,124192.28,1,50881.51,0
712,France,Female,42,87842.98,0,92223.59,0
667,France,Male,44,122806.95,0,15120.86,0
558,France,Male,27,152283.39,1,183271.15,0
457,France,Male,40,134320.23,1,150757.35,0
724,France,Female,40,110054.45,1,86950.72,0
686,France,Female,35,105419.73,1,35356.46,0
533,Germany,Female,22,115743.6,0,43852.05,0
619,Germany,Female,33,100488.92,0,36446.74,0
701,Spain,Female,34,107980.37,1,119374.74,0
521,France,Male,39,0.0,0,653.58,0
726,Germany,Male,30,111375.32,1,2704.09,0
502,France,Male,30,0.0,1,66263.87,0
774,France,Male,40,93017.47,1,191608.97,0
689,Spain,Male,38,0.0,1,82709.8,0
686,Spain,Male,41,102749.72,0,194913.86,0
673,France,Female,37,0.0,1,37411.35,0
684,France,Female,34,0.0,1,130928.22,0
595,France,Female,33,0.0,1,41447.86,0
625,Spain,Female,69,107569.96,1,182336.45,0
521,France,Female,32,136555.01,1,129353.21,0
670,Germany,Female,36,84266.44,0,38614.69,0
518,France,Female,27,133801.49,1,143315.57,0
688,France,Female,38,123544.21,1,157664.02,0
626,Germany,Male,27,115084.53,0,26907.43,0
606,Germany,Male,40,95293.86,0,96985.58,0
717,France,Female,59,0.0,1,170528.63,0
671,Spain,Male,32,123912.78,1,146636.44,0
644,France,Female,37,0.0,1,20968.88,0
485,France,Female,25,134467.26,1,113266.09,0
694,France,Male,40,0.0,1,40463.03,0
543,France,Female,67,128843.67,1,134612.48,0
601,France,Male,44,100486.18,1,62678.53,0
581,Spain,Female,29,0.0,1,46735.19,0
670,France,Male,68,0.0,1,11426.7,0
758,France,Female,33,0.0,1,188156.34,0
776,France,Female,31,0.0,1,92647.94,0
658,France,Male,31,100082.14,0,49809.88,0
591,Spain,Male,58,128468.69,0,137254.55,0
601,France,Male,47,64430.06,0,96517.97,0
695,Germany,Male,52,103023.26,1,22485.64,0
436,Spain,Male,43,0.0,1,35687.43,0
516,Spain,Female,45,109044.3,0,115818.16,0
787,France,Male,46,117685.31,1,93360.35,0
661,Spain,Male,39,132628.98,0,38812.67,0
832,Spain,Female,34,138190.13,0,146511.2,0
703,Spain,Male,58,92930.92,0,85148.78,0
709,France,Male,49,154344.49,1,38794.57,0
669,France,Male,37,125529.55,1,162260.93,0
663,France,Male,46,0.0,0,176276.1,0
577,France,Male,41,0.0,1,167621.18,0
664,Germany,Male,25,172812.72,1,108008.65,0
539,France,Male,20,83459.86,1,146752.67,0
577,France,Female,37,0.0,1,79881.39,0
667,Spain,Female,40,146502.07,1,19162.89,0
841,Germany,Female,33,154969.79,1,99505.75,0
628,Spain,Female,22,0.0,1,85426.28,0
704,France,Male,31,0.0,1,183038.33,0
780,France,Male,76,121313.88,0,64872.33,0
650,Spain,Male,24,108881.73,1,104492.83,0
589,France,Female,50,0.0,0,182076.97,0
782,Spain,Male,34,147422.44,0,42143.61,0
823,France,Male,34,105057.33,1,9217.92,0
620,France,Female,42,0.0,0,65565.92,0
532,Spain,Female,66,0.0,1,115227.02,0
607,Spain,Male,28,135936.1,1,110560.14,0
528,France,Male,30,128262.72,1,50771.16,0
551,France,Male,42,50194.59,1,23399.58,0
599,Germany,Male,39,188976.89,0,176142.09,0
525,France,Male,33,112833.35,0,175178.56,0
811,France,Male,40,101514.89,1,121765.0,0
719,Spain,Female,40,0.0,1,182224.14,0
431,Germany,Male,45,83624.55,0,36899.62,0
752,Spain,Female,36,0.0,1,48505.1,0
678,France,Female,22,174852.89,1,28149.06,0
640,Spain,Female,34,77826.8,1,168544.85,0
711,France,Male,36,137688.71,1,46884.1,0
695,France,Female,36,0.0,0,167749.54,0
814,Germany,Male,29,97086.4,1,197276.13,0
507,France,Female,29,89349.47,0,180626.68,0
604,France,Male,33,148659.48,0,42437.75,0
555,France,Male,24,0.0,1,27513.47,0
760,Spain,Male,28,141038.57,0,16287.38,0
555,Spain,Female,26,0.0,0,158918.03,0
479,Spain,Male,37,118433.94,0,160060.9,0
722,France,Male,46,0.0,1,179908.71,0
655,Germany,Female,61,183997.7,1,161217.18,0
701,France,Male,44,0.0,1,23425.78,0
737,France,Female,32,128551.36,0,189402.71,0
555,France,Male,29,128744.04,1,47454.93,0
796,France,Male,24,0.0,1,61349.37,0
694,France,Male,42,133767.19,1,36405.21,0
624,France,Male,36,0.0,0,84749.96,0
748,Germany,Female,40,103499.09,0,38153.19,0
814,France,Male,48,136596.85,1,185791.9,0
683,France,Female,38,127616.56,1,123846.07,0
660,Spain,Female,33,0.0,0,117834.91,0
643,Spain,Male,43,0.0,1,145764.4,0
756,France,Female,26,101641.14,0,154460.68,0
733,Germany,Male,74,106545.53,1,134589.58,0
767,Spain,Male,31,0.0,1,195668.0,0
810,France,Female,38,153166.17,1,93261.69,0
647,Spain,Female,64,91216.0,1,41800.18,0
593,France,Female,39,117704.73,1,197933.5,0
675,France,Male,39,0.0,1,153129.22,0
678,Spain,Female,27,87099.85,1,149550.95,0
647,France,Male,35,123761.68,1,83910.4,0
535,France,Female,27,0.0,0,49775.58,0
840,Spain,Female,36,0.0,1,141364.27,0
623,France,Female,29,0.0,0,39382.06,0
742,Germany,Female,21,114292.48,1,31520.4,0
746,Spain,Male,24,68781.82,0,47997.39,0
786,Germany,Female,32,104336.43,0,59559.81,0
509,France,Male,31,0.0,1,15360.91,0
747,France,Female,25,0.0,0,42039.67,0
809,Spain,Female,33,0.0,0,141426.78,0
753,France,Female,50,0.0,1,861.4,0
644,Spain,Female,26,153455.72,1,82696.84,0
763,France,Male,35,0.0,1,31372.91,0
561,France,Male,29,120268.13,1,173870.39,0
722,Spain,Female,50,132088.59,1,128262.14,0
614,Spain,Female,39,0.0,1,164018.98,0
729,France,Female,36,109106.8,0,121311.12,0
553,France,Female,31,0.0,1,89087.4,0
455,France,Male,40,0.0,0,129975.34,0
550,France,Female,46,0.0,1,130590.35,0
753,France,Male,32,177729.13,1,161642.08,0
810,Germany,Male,35,96814.46,1,120511.03,0
753,France,Female,62,0.0,1,136398.9,0
715,France,Male,45,0.0,1,55043.93,0
655,Germany,Male,52,144696.75,1,49025.79,0
690,France,Female,35,107944.33,0,48478.47,0
767,Germany,Female,33,144753.21,1,132480.75,0
850,France,Male,40,0.0,0,119232.33,0
717,France,Male,31,129722.57,0,41176.6,0
699,France,Male,37,0.0,0,83263.04,0
602,France,Male,31,155271.83,1,179446.31,0
761,France,Female,26,0.0,1,199409.19,0
605,Spain,Female,29,116805.82,0,4092.75,0
568,Spain,Male,28,127289.28,0,45611.51,0
707,France,Male,32,0.0,0,30807.02,0
508,France,Male,49,122451.46,1,75808.1,0
552,Spain,Female,34,0.0,1,140286.69,0
743,Spain,Male,45,157332.26,1,125424.42,0
710,France,Male,33,118327.17,1,192928.82,0
673,Germany,Female,29,99097.36,1,9796.69,0
597,France,Male,28,0.0,1,78707.97,0
824,Spain,Female,38,0.0,1,192800.25,0
551,France,Female,36,0.0,1,183479.12,0
586,Germany,Male,34,74309.81,1,15034.93,0
587,Spain,Female,35,83286.56,1,125553.52,0
726,Spain,Female,48,99906.19,1,64323.24,0
691,France,Female,29,116536.43,1,51987.99,0
707,France,Female,44,0.0,1,192542.17,0
577,Spain,Male,41,89015.61,0,135227.23,0
462,France,Male,39,140133.08,0,131304.45,0
639,France,Male,35,0.0,1,170483.9,0
659,France,Female,37,151105.68,1,140934.57,0
680,Germany,Female,31,127331.46,1,176433.6,0
553,France,Male,31,0.0,0,124596.63,0
773,Spain,Male,41,102827.44,0,64595.25,0
429,France,Female,27,117307.44,1,24020.49,0
659,France,Male,20,0.0,0,112572.02,0
740,Germany,Male,33,126524.11,1,136869.31,0
730,Spain,Male,62,112181.08,0,61513.87,0
689,France,Male,34,165312.27,1,155495.63,0
581,Germany,Male,31,116891.72,1,107137.3,0
684,Germany,Female,26,114035.39,0,96885.19,0
573,Spain,Male,44,0.0,0,62424.46,0
850,France,Female,35,0.0,0,25329.48,0
640,France,Male,68,0.0,1,199493.38,0
813,Germany,Male,27,111348.15,1,46422.46,0
665,France,Female,44,0.0,1,66548.58,0
627,Spain,Male,40,0.0,1,194792.42,0
741,France,Male,37,105261.76,1,149503.54,0
564,Germany,Female,32,139875.2,1,15378.23,0
570,France,Female,61,142105.35,1,45214.04,0
646,France,Male,35,84026.86,0,164255.69,0
650,Spain,Male,71,0.0,1,175380.77,0
629,Spain,Male,32,0.0,1,15404.64,0
653,France,Female,32,83772.95,0,23920.65,0
644,France,Female,24,92760.55,1,35896.75,0
721,Spain,Female,46,137933.39,1,67976.57,0
696,Germany,Female,35,174902.26,1,69079.85,0
660,Spain,Female,28,128929.88,1,198069.71,0
690,France,Male,21,0.0,1,155782.89,0
699,France,Male,39,109724.38,1,180022.39,0
703,France,Male,44,98862.54,1,151516.7,0
540,Germany,Male,44,164113.04,1,12120.79,0
714,France,Male,54,126113.28,1,112777.38,0
556,France,Male,34,163757.06,1,104000.06,0
759,Germany,Male,31,98899.91,1,47832.82,0
682,Spain,Female,58,0.0,1,176036.01,0
680,France,Female,25,123816.5,1,90162.35,0
763,France,Female,31,0.0,0,50404.72,0
555,Spain,Male,33,127343.4,0,121789.3,0
610,France,Male,36,129440.3,1,102638.35,0
689,France,Male,39,0.0,0,14917.09,0
583,France,Female,38,0.0,0,113597.64,0
425,France,Male,39,0.0,1,197226.32,0
646,France,Male,24,0.0,0,92612.88,0
533,Spain,Male,38,135289.33,0,152956.33,0
560,Spain,Female,28,0.0,1,120880.72,0
575,Spain,Male,41,100062.39,0,126307.25,0
734,France,Male,45,0.0,1,99593.28,0
850,Spain,Female,36,155180.56,0,169415.54,0
697,France,Male,35,133087.76,1,64771.61,0
806,France,Male,34,0.0,0,100809.99,0
660,Germany,Male,35,58641.43,0,198674.08,0
583,Spain,Male,47,102562.23,1,92708.1,0
638,Germany,Female,39,122501.28,1,95007.8,0
790,Spain,Male,37,0.0,1,119484.01,0
614,Spain,Male,39,151914.93,0,56459.45,0
704,France,Male,39,0.0,1,6416.92,0
722,France,Female,38,0.0,0,167984.72,0
717,France,Male,53,0.0,0,97614.87,0
850,France,Male,38,0.0,1,16491.64,0
599,Germany,Male,33,51949.95,1,85045.92,0
770,France,Male,24,101827.07,1,167256.35,0
793,France,Male,39,137817.52,0,83997.79,0
647,Spain,Female,29,0.0,1,179032.68,0
756,France,Male,34,103133.26,1,90059.04,0
775,Germany,Female,33,118897.1,1,26362.4,0
495,Germany,Male,39,120252.02,1,10160.23,0
653,France,Male,44,0.0,1,154639.72,0
625,France,Female,37,115895.42,1,48486.25,0
501,France,Female,41,144260.5,1,172114.67,0
501,France,Female,40,0.0,0,141946.92,0
684,France,Male,38,105069.98,1,198355.28,0
600,France,Male,40,141136.79,1,67803.83,0
640,Germany,Female,30,32197.64,0,141446.01,0
835,France,Male,32,124993.29,1,27548.06,0
605,Germany,Male,75,61319.63,0,186655.11,0
421,Spain,Male,34,90723.36,1,12162.76,0
604,France,Female,32,127849.38,1,15798.7,0
522,France,Female,34,0.0,1,3894.34,0
453,Germany,Female,28,139986.65,1,136846.75,0
567,Spain,Male,40,118628.8,0,91973.63,0
679,Spain,Male,33,96110.22,1,1173.23,0
592,Germany,Male,31,124593.23,1,86079.67,0
